"COUNTRY" "NUTS_ID" "YEAR" "AVG_2003_2010" "STD_ANOMALY"
"Croatia" "HR041" "2017" 23.0901314205007 1.2628867268764
"Croatia" "HR041" "2018" 23.0901314205007 0.253407668063766
"Croatia" "HR041" "2019" 23.0901314205007 0.871638644900711
"Croatia" "HR042" "2011" 22.1137121931086 0.173955125486216
"Croatia" "HR042" "2012" 22.1137121931086 1.18793735230182
"Croatia" "HR042" "2013" 22.1137121931086 0.521777146065987
"Croatia" "HR042" "2014" 22.1137121931086 -0.743526889103303
"Croatia" "HR042" "2015" 22.1137121931086 1.07193189684231
"Croatia" "HR042" "2016" 22.1137121931086 -0.122158510474478
"Croatia" "HR042" "2017" 22.1137121931086 1.2421935619137
"Croatia" "HR042" "2018" 22.1137121931086 0.266417499507208
"Croatia" "HR042" "2019" 22.1137121931086 0.734471355697959
"Croatia" "HR044" "2011" 21.9504241396682 0.172115350254821
"Croatia" "HR044" "2012" 21.9504241396682 1.10140989355985
"Croatia" "HR044" "2013" 21.9504241396682 0.474012977383032
"Croatia" "HR044" "2014" 21.9504241396682 -0.479091593768136
"Croatia" "HR044" "2015" 21.9504241396682 0.94067059103304
"Croatia" "HR044" "2016" 21.9504241396682 0.0193190226912898
"Croatia" "HR044" "2017" 21.9504241396682 1.11717829023708
"Croatia" "HR044" "2018" 21.9504241396682 0.124579934497093
"Croatia" "HR044" "2019" 21.9504241396682 0.607504912112058
"Croatia" "HR045" "2011" 22.1347988977396 0.608101147551189
"Croatia" "HR045" "2012" 22.1347988977396 1.9908920403237
"Croatia" "HR045" "2013" 22.1347988977396 0.362015658926029
"Croatia" "HR045" "2014" 22.1347988977396 -0.41890807704128
"Croatia" "HR045" "2015" 22.1347988977396 1.24948237819275
"Croatia" "HR045" "2016" 22.1347988977396 0.0853110687246951
"Croatia" "HR045" "2017" 22.1347988977396 1.67400197980611
"Croatia" "HR045" "2018" 22.1347988977396 0.324662071529574
"Croatia" "HR045" "2019" 22.1347988977396 0.72572691005312
"Croatia" "HR046" "2011" 22.2998906208697 0.230827001596476
"Croatia" "HR046" "2012" 22.2998906208697 1.00261319035685
"Croatia" "HR046" "2013" 22.2998906208697 0.36045808226556
"Croatia" "HR046" "2014" 22.2998906208697 -0.346463166026587
"Croatia" "HR046" "2015" 22.2998906208697 0.889549277191138
"Croatia" "HR046" "2016" 22.2998906208697 0.192248921272653
"Croatia" "HR046" "2017" 22.2998906208697 0.958443917612462
"Croatia" "HR046" "2018" 22.2998906208697 0.249519744479995
"Croatia" "HR046" "2019" 22.2998906208697 0.586140236590732
"Croatia" "HR048" "2011" 22.4405809309907 0.0119035122576324
"Croatia" "HR048" "2012" 22.4405809309907 1.30093477837154
"Croatia" "HR048" "2013" 22.4405809309907 0.3810525290083
"Croatia" "HR048" "2014" 22.4405809309907 -0.491861234564601
"Croatia" "HR048" "2015" 22.4405809309907 1.27793610082058
"Croatia" "HR048" "2016" 22.4405809309907 -0.322514782672943
"Croatia" "HR048" "2017" 22.4405809309907 1.44571554307131
"Croatia" "HR048" "2018" 22.4405809309907 0.263361517029824
"Croatia" "HR048" "2019" 22.4405809309907 0.683403841886975
"Croatia" "HR049" "2011" 21.7832460565043 0.0262572012413289
"Croatia" "HR049" "2012" 21.7832460565043 1.61712695646801
"Croatia" "HR049" "2013" 21.7832460565043 0.344604507456762
"Croatia" "HR049" "2014" 21.7832460565043 -0.574550383605882
"Croatia" "HR049" "2015" 21.7832460565043 1.32543740574647
"Croatia" "HR049" "2016" 21.7832460565043 -0.421694099766409
"Croatia" "HR049" "2017" 21.7832460565043 1.41017618207922
"Croatia" "HR049" "2018" 21.7832460565043 0.068406907671598
"Croatia" "HR049" "2019" 21.7832460565043 0.55405376722992
"Croatia" "HR04A" "2011" 22.5863752303276 0.179533323652639
"Croatia" "HR04A" "2012" 22.5863752303276 1.55568835965418
"Croatia" "HR04A" "2013" 22.5863752303276 0.267846887547208
"Croatia" "HR04A" "2014" 22.5863752303276 -0.649965972128773
"Croatia" "HR04A" "2015" 22.5863752303276 1.46513035089322
"Croatia" "HR04A" "2016" 22.5863752303276 -0.283882693092176
"Croatia" "HR04A" "2017" 22.5863752303276 1.43960707591871
"Croatia" "HR04A" "2018" 22.5863752303276 0.209987831137126
"Croatia" "HR04A" "2019" 22.5863752303276 0.620249231138585
"Croatia" "HR04B" "2011" 23.064507857238 0.454515566588886
"Croatia" "HR04B" "2012" 23.064507857238 1.43016667764768
"Croatia" "HR04B" "2013" 23.064507857238 0.205299342509553
"Croatia" "HR04B" "2014" 23.064507857238 -0.495385497836634
"Croatia" "HR04B" "2015" 23.064507857238 1.18336443958359
"Croatia" "HR04B" "2016" 23.064507857238 -0.48864295374692
"Croatia" "HR04B" "2017" 23.064507857238 0.913318491811398
"Croatia" "HR04B" "2018" 23.064507857238 0.250985782059047
"Croatia" "HR04B" "2019" 23.064507857238 0.320842577907456
"Croatia" "HR04C" "2011" 23.1546192127372 0.412218927605709
"Croatia" "HR04C" "2012" 23.1546192127372 1.77120376844995
"Croatia" "HR04C" "2013" 23.1546192127372 0.279776177121089
"Croatia" "HR04C" "2014" 23.1546192127372 -0.411788575582877
"Croatia" "HR04C" "2015" 23.1546192127372 1.29739472829755
"Croatia" "HR04C" "2016" 23.1546192127372 -0.420084839073282
"Croatia" "HR04C" "2017" 23.1546192127372 1.25188469458731
"Croatia" "HR04C" "2018" 23.1546192127372 0.256596951676912
"Croatia" "HR04C" "2019" 23.1546192127372 0.533803946793947
"Croatia" "HR04D" "2011" 20.9531117765558 -0.336794476210551
"Croatia" "HR04D" "2012" 20.9531117765558 1.23852920554955
"Croatia" "HR04D" "2013" 20.9531117765558 0.556604484383408
"Croatia" "HR04D" "2014" 20.9531117765558 -0.69479828393805
"Croatia" "HR04D" "2015" 20.9531117765558 0.882401143067977
"Croatia" "HR04D" "2016" 20.9531117765558 -0.298887972421366
"Croatia" "HR04D" "2017" 20.9531117765558 1.35535285251873
"Croatia" "HR04D" "2018" 20.9531117765558 0.440444292412496
"Croatia" "HR04D" "2019" 20.9531117765558 0.767489905007774
"Croatia" "HR04E" "2011" 21.7760541015408 -0.0792183828793148
"Croatia" "HR04E" "2012" 21.7760541015408 1.06758485692692
"Croatia" "HR04E" "2013" 21.7760541015408 0.28305098732834
"Croatia" "HR04E" "2014" 21.7760541015408 -0.614910999458304
"Croatia" "HR04E" "2015" 21.7760541015408 1.05358803092221
"Croatia" "HR04E" "2016" 21.7760541015408 -0.210708286281994
"Croatia" "HR04E" "2017" 21.7760541015408 1.13511853183505
"Croatia" "HR04E" "2018" 21.7760541015408 0.266017578113702
"Croatia" "HR04E" "2019" 21.7760541015408 0.651306047362064
"Czech republic" "CZ064" "2011" 21.1956177765293 -0.676248114868425
"Czech republic" "CZ064" "2012" 21.1956177765293 0.924565671622565
"Czech republic" "CZ064" "2013" 21.1956177765293 0.58444200287826
"Czech republic" "CZ064" "2014" 21.1956177765293 0.294906743615453
"Czech republic" "CZ064" "2015" 21.1956177765293 2.70767132516989
"Czech republic" "CZ064" "2016" 21.1956177765293 0.0578036548979425
"Czech republic" "CZ064" "2017" 21.1956177765293 1.58606531433121
"Czech republic" "CZ064" "2018" 21.1956177765293 2.23947320872707
"Czech republic" "CZ064" "2019" 21.1956177765293 1.81583269810578
"Czech republic" "CZ080" "2011" 19.5758938619422 -1.22333868897308
"Czech republic" "CZ080" "2012" 19.5758938619422 1.05924844956655
"Czech republic" "CZ080" "2013" 19.5758938619422 1.30072772042253
"Czech republic" "CZ080" "2014" 19.5758938619422 -0.545206364483189
"Czech republic" "CZ080" "2015" 19.5758938619422 2.6860733051637
"Czech republic" "CZ080" "2016" 19.5758938619422 -0.225742908869323
"Czech republic" "CZ080" "2017" 19.5758938619422 0.321625997537688
"Czech republic" "CZ080" "2018" 19.5758938619422 1.99872635247644
"Czech republic" "CZ080" "2019" 19.5758938619422 2.3592768167919
"France" "FRJ12" "2011" 24.6050279242163 -0.966612542765551
"France" "FRJ12" "2012" 24.6050279242163 -0.0425371377118743
"France" "FRJ12" "2013" 24.6050279242163 -0.695921002417466
"France" "FRJ12" "2014" 24.6050279242163 -1.15028906199586
"France" "FRJ12" "2015" 24.6050279242163 0.4236520034453
"France" "FRJ12" "2016" 24.6050279242163 -0.311659926696448
"France" "FRJ12" "2017" 24.6050279242163 0.77200308276101
"France" "FRJ12" "2018" 24.6050279242163 -0.0248530091260707
"France" "FRJ12" "2019" 24.6050279242163 0.774814441904203
"France" "FRJ15" "2011" 24.1504869249176 -1.62342095875857
"France" "FRJ15" "2012" 24.1504869249176 0.42832816481642
"France" "FRJ15" "2013" 24.1504869249176 -0.79824117779532
"France" "FRJ15" "2014" 24.1504869249176 -1.22973536859659
"France" "FRJ15" "2015" 24.1504869249176 0.357872558509141
"France" "FRJ15" "2016" 24.1504869249176 -0.253785595147694
"France" "FRJ15" "2017" 24.1504869249176 0.211363105277387
"France" "FRJ15" "2018" 24.1504869249176 0.0188746772777848
"France" "FRJ15" "2019" 24.1504869249176 0.333165991981346
"France" "FRL03" "2011" 22.314346053465 -0.922321025566362
"France" "FRL03" "2012" 22.314346053465 0.584062468343491
"France" "FRL03" "2013" 22.314346053465 -0.991715748660245
"France" "FRL03" "2014" 22.314346053465 -1.50991887835593
"France" "FRL03" "2015" 22.314346053465 0.812987891927159
"France" "FRL03" "2016" 22.314346053465 -0.311205182728363
"France" "FRL03" "2017" 22.314346053465 1.54347801355343
"France" "FRL03" "2018" 22.314346053465 -0.365713677899483
"France" "FRL03" "2019" 22.314346053465 0.597389472384777
"France" "FRL04" "2011" 25.5741088917325 -1.49188130495224
"France" "FRL04" "2012" 25.5741088917325 0.177051208689
"France" "FRL04" "2013" 25.5741088917325 -0.874905262903489
"France" "FRL04" "2014" 25.5741088917325 -1.3339549815364
"France" "FRL04" "2015" 25.5741088917325 0.319907030052855
"France" "FRL04" "2016" 25.5741088917325 0.100010518303105
"France" "FRL04" "2017" 25.5741088917325 0.760564337466029
"France" "FRL04" "2018" 25.5741088917325 0.177086959772988
"France" "FRL04" "2019" 25.5741088917325 0.758192090455527
"France" "FRL05" "2011" 24.5655919210519 -1.25941060097976
"France" "FRL05" "2012" 24.5655919210519 0.22382028422742
"France" "FRL05" "2013" 24.5655919210519 -0.97230781572633
"France" "FRL05" "2014" 24.5655919210519 -1.31879738905063
"France" "FRL05" "2015" 24.5655919210519 0.488261295136182
"France" "FRL05" "2016" 24.5655919210519 -0.162764746367421
"France" "FRL05" "2017" 24.5655919210519 1.06810654497104
"France" "FRL05" "2018" 24.5655919210519 -0.43496045471912
"France" "FRL05" "2019" 24.5655919210519 0.633004690058678
"France" "FRM01" "2011" 23.6514352352103 -0.652608850645108
"France" "FRM01" "2012" 23.6514352352103 0.655534153765571
"France" "FRM01" "2013" 23.6514352352103 -0.673243838160576
"France" "FRM01" "2014" 23.6514352352103 -0.84222896746479
"France" "FRM01" "2015" 23.6514352352103 0.717090356620596
"France" "FRM01" "2016" 23.6514352352103 -0.38171360009273
"France" "FRM01" "2017" 23.6514352352103 1.59515175361989
"France" "FRM01" "2018" 23.6514352352103 -0.49103300080388
"France" "FRM01" "2019" 23.6514352352103 0.825119330887006
"Germany" "DE300" "2011" 21.58342472639 -0.43758302665803
"Germany" "DE300" "2012" 21.58342472639 -0.450218632551555
"Germany" "DE300" "2013" 21.58342472639 0.524354963232295
"Germany" "DE300" "2014" 21.58342472639 -0.889359022281815
"Germany" "DE300" "2015" 21.58342472639 0.768577611937106
"Germany" "DE300" "2016" 21.58342472639 0.261952059168124
"Germany" "DE300" "2017" 21.58342472639 -0.65666914762748
"Germany" "DE300" "2018" 21.58342472639 1.62729191300332
"Germany" "DE300" "2019" 21.58342472639 1.41562252670636
"Germany" "DED52" "2011" 20.8629965723067 -0.499082986574646
"Germany" "DED52" "2012" 20.8629965723067 -0.359267107974755
"Germany" "DED52" "2013" 20.8629965723067 -0.274186944374998
"Germany" "DED52" "2014" 20.8629965723067 -0.705298638602896
"Germany" "DED52" "2015" 20.8629965723067 0.672341418587459
"Germany" "DED52" "2016" 20.8629965723067 0.314525720632964
"Germany" "DED52" "2017" 20.8629965723067 -0.11039325776828
"Germany" "DED52" "2018" 20.8629965723067 2.60081941355345
"Germany" "DED52" "2019" 20.8629965723067 1.64617150166012
"Germany" "DEE0E" "2011" 20.5223923033981 -0.286713497890575
"Germany" "DEE0E" "2012" 20.5223923033981 -0.501304138132773
"Germany" "DEE0E" "2013" 20.5223923033981 -0.133193029052069
"Germany" "DEE0E" "2014" 20.5223923033981 -0.850624427755333
"Germany" "DEE0E" "2015" 20.5223923033981 0.810166722081937
"Germany" "DEE0E" "2016" 20.5223923033981 0.261968008838985
"Germany" "DEE0E" "2017" 20.5223923033981 -0.21773016447516
"Germany" "DEE0E" "2018" 20.5223923033981 2.67099590891292
"Germany" "DEE0E" "2019" 20.5223923033981 2.02081629979806
"Greece" "EL301" "2011" 29.4814636279214 -0.770790202298108
"Greece" "EL301" "2012" 29.4814636279214 3.00091525960061
"Greece" "EL301" "2013" 29.4814636279214 -0.107369364750726
"Greece" "EL301" "2014" 29.4814636279214 0.415400684829482
"Greece" "EL301" "2015" 29.4814636279214 -1.09935072536025
"Greece" "EL301" "2016" 29.4814636279214 0.420011783392173
"Greece" "EL301" "2017" 29.4814636279214 0.148700515305106
"Greece" "EL301" "2018" 29.4814636279214 -1.35669857701467
"Greece" "EL301" "2019" 29.4814636279214 0.163980851042212
"Greece" "EL302" "2011" 31.412366430927 -0.83551283905428
"Greece" "EL302" "2012" 31.412366430927 2.7600973496387
"Greece" "EL302" "2013" 31.412366430927 0.0489143456296058
"Greece" "EL302" "2014" 31.412366430927 0.030473605476267
"Greece" "EL302" "2015" 31.412366430927 -0.931050108226099
"Greece" "EL302" "2016" 31.412366430927 0.422170022075704
"Greece" "EL302" "2017" 31.412366430927 -0.0872048328576225
"Greece" "EL302" "2018" 31.412366430927 -1.45688147375589
"Greece" "EL302" "2019" 31.412366430927 -0.0524256856741704
"Greece" "EL303" "2011" 30.5697518366683 -0.857423874137929
"Greece" "EL303" "2012" 30.5697518366683 2.75624676973508
"Greece" "EL303" "2013" 30.5697518366683 -0.13446554363361
"Greece" "EL303" "2014" 30.5697518366683 0.0377347342179598
"Greece" "EL303" "2015" 30.5697518366683 -0.709480683126348
"Greece" "EL303" "2016" 30.5697518366683 0.582871655869684
"Greece" "EL303" "2017" 30.5697518366683 -0.0154635441498353
"Greece" "EL303" "2018" 30.5697518366683 -1.06578960245914
"Greece" "EL303" "2019" 30.5697518366683 0.09336260629208
"Greece" "EL304" "2011" 30.8355214101144 -0.374083321538938
"Greece" "EL304" "2012" 30.8355214101144 2.49355949409438
"Greece" "EL304" "2013" 30.8355214101144 0.279740800591281
"Greece" "EL304" "2014" 30.8355214101144 0.00679354435002654
"Greece" "EL304" "2015" 30.8355214101144 -0.400301455390858
"Greece" "EL304" "2016" 30.8355214101144 0.818485013380871
"Greece" "EL304" "2017" 30.8355214101144 0.136809665964107
"Greece" "EL304" "2018" 30.8355214101144 -0.760827107079391
"Greece" "EL304" "2019" 30.8355214101144 0.287281694209895
"Greece" "EL305" "2011" 28.9390819494194 -1.00109576219816
"Greece" "EL305" "2012" 28.9390819494194 2.37412104853567
"Greece" "EL305" "2013" 28.9390819494194 0.249047925494996
"Greece" "EL305" "2014" 28.9390819494194 0.345835172383459
"Greece" "EL305" "2015" 28.9390819494194 -0.933528318731285
"Greece" "EL305" "2016" 28.9390819494194 0.901063386671257
"Greece" "EL305" "2017" 28.9390819494194 -0.0187586780755479
"Greece" "EL305" "2018" 28.9390819494194 -0.0397449912447683
"Greece" "EL305" "2019" 28.9390819494194 0.0773536597310892
"Greece" "EL306" "2011" 28.9152132846574 -1.26332419401977
"Greece" "EL306" "2012" 28.9152132846574 2.21237637731054
"Greece" "EL306" "2013" 28.9152132846574 -0.329796223150082
"Greece" "EL306" "2014" 28.9152132846574 -0.108683098991347
"Greece" "EL306" "2015" 28.9152132846574 -1.41197189443593
"Greece" "EL306" "2016" 28.9152132846574 0.428052141235219
"Greece" "EL306" "2017" 28.9152132846574 -0.536595096274147
"Greece" "EL306" "2018" 28.9152132846574 -1.5960380534289
"Greece" "EL306" "2019" 28.9152132846574 -0.179234691071938
"Greece" "EL307" "2011" 28.6182505075961 -1.30451861681345
"Greece" "EL307" "2012" 28.6182505075961 2.80835629887568
"Greece" "EL307" "2013" 28.6182505075961 -0.195182465034624
"Greece" "EL307" "2014" 28.6182505075961 -0.473867448289326
"Greece" "EL307" "2015" 28.6182505075961 -1.22431450476893
"Greece" "EL307" "2016" 28.6182505075961 1.25228369734197
"Greece" "EL307" "2017" 28.6182505075961 1.04707616558672
"Greece" "EL307" "2018" 28.6182505075961 0.161443133171695
"Greece" "EL307" "2019" 28.6182505075961 0.218088427428119
"Greece" "EL412" "2011" 26.8645361149267 -0.819312299454327
"Greece" "EL412" "2012" 26.8645361149267 1.14928559054556
"Greece" "EL412" "2013" 26.8645361149267 -0.435769060970476
"Greece" "EL412" "2014" 26.8645361149267 -1.02670508481024
"Greece" "EL412" "2015" 26.8645361149267 -1.47807922719085
"Greece" "EL412" "2016" 26.8645361149267 0.501392702790336
"Greece" "EL412" "2017" 26.8645361149267 0.129382138869999
"Greece" "EL412" "2018" 26.8645361149267 -0.320034548758623
"Greece" "EL412" "2019" 26.8645361149267 -0.242052017144426
"Greece" "EL433" "2011" 27.1062406751692 -1.25098675223995
"Greece" "EL433" "2012" 27.1062406751692 1.94886568442516
"Greece" "EL433" "2013" 27.1062406751692 0.116354422933766
"Greece" "EL433" "2014" 27.1062406751692 0.789616110568007
"Greece" "EL433" "2015" 27.1062406751692 -1.92438602090625
"Greece" "EL433" "2016" 27.1062406751692 1.39043134726158
"Greece" "EL433" "2017" 27.1062406751692 -0.759381519996109
"Greece" "EL433" "2018" 27.1062406751692 0.126500557424923
"Greece" "EL433" "2019" 27.1062406751692 -0.43296029724452
"Greece" "EL511" "2011" 25.8632990995738 -0.0129173067158835
"Greece" "EL511" "2012" 25.8632990995738 1.98246134384631
"Greece" "EL511" "2013" 25.8632990995738 0.582482513097986
"Greece" "EL511" "2014" 25.8632990995738 -1.21850444276029
"Greece" "EL511" "2015" 25.8632990995738 0.535182335909347
"Greece" "EL511" "2016" 25.8632990995738 0.69716065000079
"Greece" "EL511" "2017" 25.8632990995738 0.517820152388226
"Greece" "EL511" "2018" 25.8632990995738 -0.211568086256989
"Greece" "EL511" "2019" 25.8632990995738 0.315084732738326
"Greece" "EL513" "2011" 26.1421072304049 0.333866819476442
"Greece" "EL513" "2012" 26.1421072304049 2.33629619710067
"Greece" "EL513" "2013" 26.1421072304049 0.37221291672382
"Greece" "EL513" "2014" 26.1421072304049 -1.01056423162051
"Greece" "EL513" "2015" 26.1421072304049 0.21519281551309
"Greece" "EL513" "2016" 26.1421072304049 0.59498745456019
"Greece" "EL513" "2017" 26.1421072304049 1.22689078197451
"Greece" "EL513" "2018" 26.1421072304049 -0.485099512848389
"Greece" "EL513" "2019" 26.1421072304049 -0.0871401372159426
"Greece" "EL514" "2011" 22.9184219180964 0.301635461776431
"Greece" "EL514" "2012" 22.9184219180964 2.63089672522674
"Greece" "EL514" "2013" 22.9184219180964 0.977301544907872
"Greece" "EL514" "2014" 22.9184219180964 -0.602168871199186
"Greece" "EL514" "2015" 22.9184219180964 0.42931656613531
"Greece" "EL514" "2016" 22.9184219180964 1.07779505322587
"Greece" "EL514" "2017" 22.9184219180964 1.66606494499395
"Greece" "EL514" "2018" 22.9184219180964 -0.224763705943267
"Greece" "EL514" "2019" 22.9184219180964 0.56678420986979
"Greece" "EL515" "2011" 25.1837306620517 0.215593947758847
"Greece" "EL515" "2012" 25.1837306620517 2.26872827027295
"Greece" "EL515" "2013" 25.1837306620517 0.80791999290995
"Greece" "EL515" "2014" 25.1837306620517 -0.688778590494838
"Greece" "EL515" "2015" 25.1837306620517 0.137393438043579
"Greece" "EL515" "2016" 25.1837306620517 1.1378516760715
"Greece" "EL515" "2017" 25.1837306620517 1.67279819468755
"Greece" "EL515" "2018" 25.1837306620517 -0.346778593413636
"Greece" "EL515" "2019" 25.1837306620517 0.637265642524703
"Greece" "EL521" "2011" 25.2537193428127 -0.311177292910542
"Greece" "EL521" "2012" 25.2537193428127 2.44503327588225
"Greece" "EL521" "2013" 25.2537193428127 0.484304040799439
"Greece" "EL521" "2014" 25.2537193428127 -0.716922496434766
"Greece" "EL521" "2015" 25.2537193428127 0.0756233130289943
"Greece" "EL521" "2016" 25.2537193428127 0.812900657216975
"Greece" "EL521" "2017" 25.2537193428127 1.16480733630638
"Greece" "EL521" "2018" 25.2537193428127 -0.917036769524588
"Greece" "EL521" "2019" 25.2537193428127 1.27029224757645
"Greece" "EL522" "2011" 26.8319212155131 -0.0972215206298811
"Greece" "EL522" "2012" 26.8319212155131 2.79584924499364
"Greece" "EL522" "2013" 26.8319212155131 1.00308576852135
"Greece" "EL522" "2014" 26.8319212155131 -0.420557612414604
"Greece" "EL522" "2015" 26.8319212155131 -0.0588577193199809
"Greece" "EL522" "2016" 26.8319212155131 1.17400346534914
"Greece" "EL522" "2017" 26.8319212155131 1.78531195250844
"Greece" "EL522" "2018" 26.8319212155131 -0.815748739631586
"Greece" "EL522" "2019" 26.8319212155131 1.88657613485244
